Id	Desc	WorldName	WorldType	SelfIp	PortForClient	ServerThreadCount	DBThreadCount	HttpThreadCount	DBIP	DBPort	HttpIP	HttpPort	HttpServerFakeTokenCheckPort	HttpServerMidasPayPort	HttpServerIDIPPort	MySQLIP	MySQLPort	DataBaseName	DataBaseUser	DataBasePsw	MaxOnlinePlayingPlayer	MaxOnlineQueuingPlayer	TlogDIP	TlogDPort	TlogDBUser	TlogDBPsw	MsdkChannel	WorldIP	WorldPort	MidasFormalUrl	MidasTestUrl	SocialSpaceUrl	AreaId	PlatId	Partition
4038	4038 IQQ	4038 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4038
4039	4039 IQQ	4039 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4039
4040	4040 IQQ	4040 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4040
4041	4041 IQQ	4041 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4041
4042	4042 IQQ	4042 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4042
4043	4043 IQQ	4043 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4043
4044	4044 IQQ	4044 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4044
4045	4045 IQQ	4045 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4045
4046	4046 IQQ	4046 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4046
4047	4047 IQQ	4047 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4047
4048	4048 IQQ	4048 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4048
4049	4049 IQQ	4049 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4049
4050	4050 IQQ	4050 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	4050
#5001到6000 IWX 1																																			
5001	5001 IWX 	5001 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5001
5002	5002 IWX 	5002 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5002
5003	5003 IWX 	5003 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5003
5004	5004 IWX 	5004 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5004
5005	5005 IWX 	5005 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5005
5006	5006 IWX 	5006 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5006
5007	5007 IWX 	5007 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5007
5008	5008 IWX 	5008 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5008
5009	5009 IWX 	5009 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5009
5010	5010 IWX 	5010 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5010
5011	5011 IWX 	5011 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5011
5012	5012 IWX 	5012 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5012
5013	5013 IWX 	5013 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5013
5014	5014 IWX 	5014 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5014
5015	5015 IWX 	5015 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5015
5016	5016 IWX 	5016 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5016
5017	5017 IWX 	5017 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5017
5018	5018 IWX 	5018 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5018
5019	5019 IWX 	5019 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5019
5020	5020 IWX 	5020 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5020
5021	5021 IWX 	5021 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5021
5022	5022 IWX 	5022 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5022
5023	5023 IWX 	5023 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5023
5024	5024 IWX 	5024 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5024
5025	5025 IWX 	5025 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5025
5026	5026 IWX 	5026 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5026
5027	5027 IWX 	5027 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5027
5028	5028 IWX 	5028 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5028
5029	5029 IWX 	5029 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5029
5030	5030 IWX 	5030 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5030
5031	5031 IWX 	5031 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5031
5032	5032 IWX 	5032 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5032
5033	5033 IWX 	5033 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5033
5034	5034 IWX 	5034 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5034
5035	5035 IWX 	5035 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5035
5036	5036 IWX 	5036 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5036
5037	5037 IWX 	5037 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5037
5038	5038 IWX 	5038 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5038
5039	5039 IWX 	5039 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5039
5040	5040 IWX 	5040 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5040
5041	5041 IWX 	5041 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5041
5042	5042 IWX 	5042 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5042
5043	5043 IWX 	5043 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5043
5044	5044 IWX 	5044 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5044
5045	5045 IWX 	5045 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5045
5046	5046 IWX 	5046 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5046
5047	5047 IWX 	5047 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5047
5048	5048 IWX 	5048 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5048
5049	5049 IWX 	5049 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5049
5050	5050 IWX 	5050 IWX 	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	1	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	0	5050
#7001到8000正式上线前测试																																			
7001	7001 IQQ	7001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	1	7001
7002	7002 IQQ	7002 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	1	1	7002
7003	7003 IQQ	7003 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7003
7004	7004 IQQ	7004 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7004
7005	7005 IQQ	7005 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7005
7006	7006 IQQ	7006 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7006
7007	7007 IQQ	7007 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7007
7008	7008 IQQ	7008 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7008
7009	7009 IQQ	7009 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7009
7010	7010 IQQ	7010 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7010
